基础业务办理|||套餐变更|||购机要求24个月内不得变更套餐，2018年10月购机，凭什么是2019年5月开始计算时间，极其不合理，存在欺骗行为，投诉！|||
基础业务办理|||套餐变更|||昨天我更改了套餐，把原来218变成了99，今天我觉得更改后的套餐不适合我，我在网上营业厅点击了更改。结果新的套餐取消了，回到了没有更改前的218。我想继续变更却提示最后一天无法变更！我纳闷了，既然最后一天无法变更那我刚刚在网上营业厅又怎么变更成功？这不是自相矛盾吗？？？|||
基础业务办理|||套餐变更|||取消升级天网卡失败。|||
基础业务办理|||套餐变更|||6点就不能变更了吗？|||
基础业务办理|||套餐变更|||客服电话打不通，明天又要扣月租了，我想改套餐|||
基础业务办理|||套餐变更|||流量包怎么取消，怎么取消?|||
基础业务办理|||套餐变更|||我去，6点就不能办理了啊？？|||
基础业务办理|||套餐变更|||我要退订|||
基础业务办理|||套餐变更|||月初打人工说月末再让我打人工，今天月末打了一边又叫我明天月初再打人工？变个套餐有这么难吗？|||
基础业务办理|||套餐变更|||完全无法办理，服务太差了，可以说是下了圈套的|||
基础业务办理|||套餐变更|||咋取消啊草|||
基础业务办理|||套餐变更|||这个订了不能取消吗|||
基础业务办理|||套餐变更|||我想退订|||
基础业务办理|||套餐变更|||几遍了退订不了！！！|||
基础业务办理|||套餐变更|||我想转沃派升级版套餐，客服告知去营业厅办理。我所在乡镇没有营业厅，交通也不方便，特殊时期外出不便能不能特殊处理？|||
基础业务办理|||套餐变更|||退订都找不到退订的界面|||
基础业务办理|||套餐变更|||取消不了为什么？！！人工也打不通|||
基础业务办理|||套餐变更|||套餐客服都改不了|||
基础业务办理|||套餐变更|||没有4G套餐变更|||
基础业务办理|||套餐变更|||我的套餐为什么自动更变|||
基础业务办理|||套餐变更|||没经过我的同意，私自给我开通了一个30元每月的流量包，联通营销员就是这样乱来的吗？赶紧给我取消了|||
基础业务办理|||套餐变更|||谢怎么回事|||
基础业务办理|||套餐变更|||流量包怎么试用|||
基础业务办理|||套餐变更|||我要改套餐|||
基础业务办理|||套餐变更|||2月27日有人打电话说有30元档的语音畅意打，说我是38元的套x可以多打电话。我不理解他说的内容。胡乱答应了。2月28日联通发信息说我有30元的300分钟2G国内流量订单。请麻烦帮我取消吧。我的消费每月不得超过38元。|||
基础业务办理|||套餐变更|||换不了套餐啊|||
基础业务办理|||套餐变更|||为啥不能退订流量包？？？？|||
基础业务办理|||套餐变更|||什么玩意联通想换个套餐都换不了|||
基础业务办理|||套餐变更|||疫情期，不能出门办理，怎么办？|||
基础业务办理|||套餐变更|||为什么不能定退？点不了定退按键？？？？|||
基础业务办理|||套餐变更|||为什么我套餐更改更改不了，|||
基础业务办理|||套餐变更|||为什么没有4G的套餐，气人得很！！！|||
基础业务办理|||套餐变更|||大王卡不能进行流量套餐更换|||
基础业务办理|||套餐变更|||我的套餐费是15元一月，昨天接到湖北联通分公司的电话说回馈老客户可免费获得200分钟的电话和1G流量，我仔细问了需不需要加扣费用，她说不用，可是短信发过来却要25，我找电话过去一直没人接，就是这样欺骗老顾客的吗？|||
基础业务办理|||套餐变更|||套餐变更为49元|||
基础业务办理|||套餐变更|||我需要大王卡，然后不让办理|||
基础业务办理|||套餐变更|||开通30元畅越无限量|||
基础业务办理|||套餐变更|||套餐变更只能选择5G吗？|||
基础业务办理|||套餐变更|||套餐无法变更|||
基础业务办理|||套餐变更|||人工不理|||
基础业务办理|||套餐变更|||垃圾不能再垃圾的联通，我办理的是大王卡，现在给我弄个地王卡|||
基础业务办理|||套餐变更|||我的套餐下月到期，想更改，今天还有最后一天，人服务打不进，所有营业厅又不营业，手机营业厅上又不会操作！我想改为最简单最实惠的那种！请帮忙！|||
基础业务办理|||套餐变更|||怎么不能退订套餐|||
基础业务办理|||套餐变更|||订购的流量包怎么不能退订|||
基础业务办理|||套餐变更|||回原来的反套餐，不可以改回|||
基础业务办理|||套餐变更|||没有套餐更改！|||
基础业务办理|||套餐变更|||什么玩意|||
基础业务办理|||套餐变更|||升级不了大王卡套餐4G套餐都改不了人工服务也不帮改|||
基础业务办理|||套餐变更|||换19元套餐|||
基础业务办理|||套餐变更|||为什么套餐查不到具体的最低消费！也没法更改|||
基础业务办理|||套餐变更|||上当了，原来39元，原来说腾讯视频VIP可以看的，加了三十元，现在每个月69没啥用，，附属套餐没用，我有两号码，回头我要退出联通了|||
基础业务办理|||套餐变更|||客户端能改的套餐太少，都那么贵，就没有别的套餐啦吗，原来是联通最便宜现在是最贵的，坑老客户|||
基础业务办理|||套餐变更|||10元日包和闲时流量包可以取消掉吗|||
基础业务办理|||套餐变更|||我的话费怎么这么多，日租宝和套餐扣重复了吧，无线接入上网费用是啥，4G套又是啥，不应该扣一个套餐费用就可以了吗，我的流量40G刚提示用完就扣这么多费用|||
基础业务办理|||套餐变更|||套餐怎么只能往上变，之前的套餐怎么变不了|||
基础业务办理|||套餐变更|||改成最初套餐|||
基础业务办理|||套餐变更|||人在外地，由于疫情原因无法去营业厅办理解除副卡业务。希望人工客服可以帮忙处理。之前投诉过很多次，无果。五星会员有什么用。要是还是处理不了，主卡也就不用了。换其他运营商了。|||
基础业务办理|||套餐变更|||线上的取消业务功能没有，现在疫情这样子，还倡导到现场敬业厅办理，出任何事你们营业厅负责吗？|||
基础业务办理|||套餐变更|||页面一直进不去显示出了一点小问题|||
基础业务办理|||套餐变更|||无法变更|||
基础业务办理|||套餐变更|||无法变更|||
基础业务办理|||套餐变更|||下月套餐变更为56元的套餐或99元套餐，流量多的|||
基础业务办理|||套餐变更|||什么辣鸡app没有查询不同套餐入口，还喜欢崩溃，没用功能一大堆，推荐的可变更套餐贵的一批辣鸡的很，就知道叫你办卡养废卡嘛，看来是得转网了|||
基础业务办理|||套餐变更|||我没有同意办电子券30元挡的业务，怎么就给我扣费了呀！|||
基础业务办理|||套餐变更|||不能网上办理套餐业务变更，到营业厅排队办个业务比去银行还麻烦！这是什么业务水平？真垃圾。|||
基础业务办理|||套餐变更|||为啥我解除不了流量封顶限制|||
基础业务办理|||套餐变更|||打无数次10000人工服务，都没有人听。垃圾联通|||
基础业务办理|||套餐变更|||问一下我更改的套餐改过耒了吗|||
基础业务办理|||套餐变更|||想取消39元的套餐，一直点取消一直取消不了|||
基础业务办理|||套餐变更|||要取消一项增值业务，竟然取消不了，打10010转人工也打不进去。连续打了3天都打不进，这种服务太下流了|||
基础业务办理|||套餐变更|||自己不能退订流量包，真的是坑货|||
基础业务办理|||套餐变更|||我的个人信息怎么不同呢|||
基础业务办理|||套餐变更|||我要从这个月取消这个流量包|||
基础业务办理|||套餐变更|||改套餐|||
基础业务办理|||套餐变更|||怎么去掉45元2GB的流量包（月包）|||
基础业务办理|||套餐变更|||我要取消，一点用都没有。|||
基础业务办理|||套餐变更|||我想变更套餐|||
基础业务办理|||套餐变更|||套餐费用不能降低！希望可以处理一下|||
基础业务办理|||套餐变更|||把本月的加的流量包取消，打客服电话怎么也打不通，怎么取消，下月又扣费了。|||
基础业务办理|||套餐变更|||退不了流量包|||
基础业务办理|||套餐变更|||怎么取消这些附加业务|||
基础业务办理|||套餐变更|||变更套餐为什么不能线上办理|||
基础业务办理|||套餐变更|||我真的不知道，什么我时候交话费，流量是怎么用完的，这个月低几号开始用下个月的流量，为什么月底就能用|||
基础业务办理|||套餐变更|||业务退订|||
基础业务办理|||套餐变更|||为什么我不能停止饱和，搞了好几次了，打电话电话不接，网上服务也搞不通|||
基础业务办理|||套餐变更|||老王卡应该自动升级为新王卡|||
基础业务办理|||套餐变更|||我想要小资费套餐，怎么改|||
基础业务办理|||套餐变更|||变更套餐显示这个界面|||
基础业务办理|||套餐变更|||1月底办理99元新套餐，2月生效，存300元送420元话费，但2月话费新旧套餐重复收费。|||
基础业务办理|||套餐变更|||请问这套餐退订不了吗？|||
基础业务办理|||套餐变更|||我要改为打1分钟电话开1分钟钱，不须要套餐，|||
基础业务办理|||套餐变更|||太垃圾了这个软件，一点都不好用|||
基础业务办理|||套餐变更|||流量包?BMD退订不了|||
基础业务办理|||套餐变更|||因为我是26订购的流量包，但是订购时没注意，10个G的流量三天怎么用得完啊，我想你们变更一下吗，流量一直在的那种|||
基础业务办理|||套餐变更|||办理业务怎么都办不了真的废|||
基础业务办理|||套餐变更|||太贵了|||
基础业务办理|||套餐变更|||开了个流量包还是限速的跟不开有什么区别|||
基础业务办理|||套餐变更|||改不了套餐。|||
基础业务办理|||套餐变更|||开了个8.8元的流量包，网速很慢很慢的|||
基础业务办理|||套餐变更|||，流量。|||
基础业务办理|||套餐变更|||每次都这样故障，骗子。|||
基础业务办理|||套餐变更|||每月总50元的流量费，20元王卡定向流量，再开了套餐30元的20G的流量，开的时候也没给我讲全部流量封顶40G，我每月花这么多钱，每月最后几天我是不定套餐网络都不能用了，也不能这么欺负人啊|||
基础业务办理|||套餐变更|||什么都办不了，真的无语，真的垃圾|||
基础业务办理|||套餐变更|||为什么我的套餐12月份自动变更，把2G流量取消了而变成了50条短信，请问50条短信能干吗？害我在不知道的情况下花了流量，怎么解决？|||
基础业务办理|||套餐变更|||怎么没4g套餐了|||
基础业务办理|||套餐变更|||这不是坑人吗，这么贵的套餐才这么点流量|||
基础业务办理|||套餐变更|||什么辣鸡卡|||
基础业务办理|||套餐变更|||我改个套餐不行?还非要去营业厅，去个屁啊，真的是|||
基础业务办理|||套餐变更|||十元3g闲时流量包退订不了|||
基础业务办理|||套餐变更|||这个东西哪里来的|||
基础业务办理|||套餐变更|||套餐不能变更，差评|||
基础业务办理|||套餐变更|||我就想取消套餐这么难？，这么恶心人吗|||
基础业务办理|||套餐变更|||怎么解流量包|||
基础业务办理|||套餐变更|||套餐变更的时候一直显示有问题我快烦死了气得想自杀|||
基础业务办理|||套餐变更|||限量40还不如用我以前的流量套餐。至少看电视从没限流过|||
基础业务办理|||套餐变更|||你好为什么现在还没修好|||
基础业务办理|||套餐变更|||我要取消一个月10元300M流量包|||
基础业务办理|||套餐变更|||我申请变更套餐，可是系统处理不了2020年2月28号|||
基础业务办理|||套餐变更|||我要取消10元300MB流量包|||
基础业务办理|||套餐变更|||凭什么5G冰淇淋套餐不可以取消？也不可以换？|||
基础业务办理|||套餐变更|||现在的王卡都是1元1G，我们这种以前的王卡应该免费升级为1元1G|||
基础业务办理|||套餐变更|||现在的王卡都是1元1G，我们这种以前的王卡应该免费升级为1元1G|||
基础业务办理|||套餐变更|||为什么取消不了增值业务|||
基础业务办理|||套餐变更|||想换个4G套餐|||
基础业务办理|||套餐变更|||为什么不让变更套餐？|||
基础业务办理|||套餐变更|||贵公司员工于2月28日17点左右，打电话，后我的大王卡号莫名其妙的升级成为超级会员黄金版，现我想退订望贵公司取消。多谢!还望贵公司不要让我有经济损失。|||
基础业务办理|||套餐变更|||怎么取消预定|||
基础业务办理|||套餐变更|||周末流量退不了|||
基础业务办理|||套餐变更|||定向流量包怎么试用呢？|||
基础业务办理|||套餐变更|||我这个月开通的5G套餐99的，首月开通的优惠49元，3月份我想退了，怎么退|||
基础业务办理|||套餐变更|||出现问题了我希望马上恢复这个问题谢谢|||
基础业务办理|||套餐变更|||找不到客服|||
基础业务办理|||套餐变更|||找不到19元的王卡|||
基础业务办理|||套餐变更|||只能变更贵的便宜的变更不了很扯很套路|||
基础业务办理|||套餐变更|||为什么可以app上办理业务，取消非得去当地线下营业厅|||
基础业务办理|||套餐变更|||我的合约这个月已经到期了，为什么不能变更？|||
基础业务办理|||套餐变更|||为什么无法取消订单|||
基础业务办理|||套餐变更|||换不了套餐|||
基础业务办理|||套餐变更|||为什么4G套餐全部没了|||
基础业务办理|||套餐变更|||更改流量然后我输入验证码也不知道往哪输入|||
基础业务办理|||套餐变更|||为啥找不到自由组合套餐|||
基础业务办理|||套餐变更|||无法退订|||
基础业务办理|||套餐变更|||20元5g的退订不了|||
基础业务办理|||套餐变更|||我订购的地王卡套餐我需要取消|||
基础业务办理|||套餐变更|||拨打人工客服电话始终无人接听，导致流量套餐变更无法变更|||
基础业务办理|||套餐变更|||不能在线退订不需要的额外业务|||
基础业务办理|||套餐变更|||为什么更不了|||
基础业务办理|||套餐变更|||啥啊。。加速包订阅不了|||
基础业务办理|||套餐变更|||我想退一下这个套餐|||
基础业务办理|||套餐变更|||什么垃圾，退了会员给我自己开？|||
基础业务办理|||套餐变更|||我是乌鲁木齐18690151155机主，我要变更套餐，四个月都变更不了，我在上海联通营业厅才了解到，我有套餐，一个刚才取消了，一个要到2026年8月，我不明白，我认为有黑幕，我要维权|||
基础业务办理|||套餐变更|||我要退套餐|||
基础业务办理|||套餐变更|||连个更换套餐都没有|||
基础业务办理|||套餐变更|||这是什么|||
基础业务办理|||套餐变更|||为什么办理不了4G流量|||
基础业务办理|||套餐变更|||开通停机保号功能或改18元套餐资费|||
基础业务办理|||套餐变更|||客服连不上，套餐改不了...我要更换新套餐，app业务不能更改....|||
基础业务办理|||套餐变更|||越来越垃圾了|||
基础业务办理|||套餐变更|||如何退订|||
基础业务办理|||套餐变更|||取消订单|||
基础业务办理|||套餐变更|||吐槽|||
基础业务办理|||套餐变更|||一堆问题什么都是出现了一些问题稍后再试|||
基础业务办理|||套餐变更|||怎么解除副卡|||
基础业务办理|||套餐变更|||我想更改套餐，找不到网上客服帮忙|||
基础业务办理|||套餐变更|||换套餐就给我这样？真有你们的|||
基础业务办理|||套餐变更|||不能自己变更套餐|||
基础业务办理|||套餐变更|||变更套餐失败|||
基础业务办理|||套餐变更|||变更套餐都变更不了|||
基础业务办理|||套餐变更|||我想取消这个套餐，怎么就这么难呢？|||
基础业务办理|||套餐变更|||无法打开|||
基础业务办理|||套餐变更|||无法停机报号，打电话也没人接，手机上也弄不了，|||
基础业务办理|||套餐变更|||由于疫情无法去现场办理融合套餐撤机，居然还要收停机保号费，非常不合理|||
基础业务办理|||套餐变更|||辣鸡玩意，根本改不了|||
基础业务办理|||套餐变更|||我要取消这个流量套餐，完全找不到窗口，客服也是一直搞不了，真的醉了|||
基础业务办理|||套餐变更|||我没有订购那个套餐。|||
基础业务办理|||套餐变更|||现在不能出门，怎么去办？移动的怎么可以办呢|||
基础业务办理|||套餐变更|||刚升级的地网卡想改回原来的大王卡取消大王卡显示系统错误请谅解拨打客服客服不接强制消费吗用了好几年就这么对我|||
基础业务办理|||套餐变更|||快点取消这个套餐。|||
基础业务办理|||套餐变更|||我刚才无意搞错了|||
基础业务办理|||套餐变更|||为什么不能换36元的|||
基础业务办理|||套餐变更|||流量附加包无法取消。以多次与客服约通。客服让按短信提示操作取消。但始终取消不了。|||
基础业务办理|||套餐变更|||什么都不能办理要网厅干嘛呢，要能去营业厅至于这样吗|||
基础业务办理|||套餐变更|||坑爹的联通|||
基础业务办理|||套餐变更|||上次你们那个营销电话打过来我就接了，但是呢，他在推销5G套餐，我都告诉他我不要，但是后来发了个短信呢，说我的5e套餐申请成功，我是想取消，我根本没有申请，请问怎么取消？但短信给我删掉了，他是说3月1号生效|||
基础业务办理|||套餐变更|||想取消，能否取消|||
基础业务办理|||套餐变更|||疫情时期，还不得不到线下办理业务，你们安的|||
基础业务办理|||套餐变更|||我都说了退订地王卡就是办理不成功|||
基础业务办理|||套餐变更|||还有没有王卡福利2选1的活动|||
基础业务办理|||套餐变更|||几次三番投诉套餐不合用?要更改?都无人处理跟进?要投诉客服|||
基础业务办理|||套餐变更|||没有4G套餐变更业务，只是5G变更，没有为不同的客户提供需求，联通的中小客户恐怕是看不上|||
基础业务办理|||套餐变更|||能不能取消黄金会员|||
基础业务办理|||套餐变更|||明明是大王卡，为什么每个月还要交月租50块？|||
基础业务办理|||套餐变更|||可以把套餐关了吗|||
基础业务办理|||套餐变更|||根本就办理不了业务，辣鸡得很|||
基础业务办理|||套餐变更|||取消该流量包|||
基础业务办理|||套餐变更|||我想能在网上就能取消套餐！还要出门去营业厅太麻烦了，家又远！|||
基础业务办理|||套餐变更|||为什么冰淇淋套餐不能变更其他套餐，只能变更更贵的冰淇淋套餐？|||
基础业务办理|||套餐变更|||我的话费啷个变多了，基本我只用哈流量，没打过电话撒的，而且有个129的话费套餐是什么，我在学校办的不是这样的呀，我真搞不懂，我已经没钱交了，才发现，跟我停机了|||
基础业务办理|||套餐变更|||我的话费啷个变多了，基本我只用哈流量，没打过电话撒的，而且有个129的话费套餐是什么，我在学校办的不是这样的呀，我真搞不懂，我已经没钱交了，才发现，跟我停机了|||
基础业务办理|||套餐变更|||联通是你妈真他妈垃圾|||
基础业务办理|||套餐变更|||输入验证码没界面个哪输入|||
基础业务办理|||套餐变更|||我要退订这个|||
基础业务办理|||套餐变更|||随意更改我的资费，|||
基础业务办理|||套餐变更|||为什么现在办理不了日租包呢|||
基础业务办理|||套餐变更|||请问怎么退订流量套餐！|||
基础业务办理|||套餐变更|||为什么退顶不了30圣代流量包|||
基础业务办理|||套餐变更|||不能变更套餐|||
基础业务办理|||套餐变更|||套餐变更内无最低资费套餐，都是较高资费套餐，恶意诱导客户|||
基础业务办理|||套餐变更|||人工联系不上异地营业厅办理不了停复机办不了垃圾联通考完试再也不会用了|||
基础业务办理|||套餐变更|||套餐变更无法办理最低套餐！！！！人工没人接，app无法办理。|||
基础业务办理|||套餐变更|||垃圾系统，为什么变更套餐就没有？只能越换越贵的？对联通失望至极，下次能出去后第一件事转网|||
基础业务办理|||套餐变更|||为什么我不能取消现有订单。|||
基础业务办理|||套餐变更|||一直都更新不出来|||
基础业务办理|||套餐变更|||辣鸡|||
基础业务办理|||套餐变更|||本机号码未参与合约，为何不能变更套餐|||
基础业务办理|||套餐变更|||4114030193|||
基础业务办理|||套餐变更|||骗人|||
基础业务办理|||套餐变更|||为什么没有新的套餐总是那些乱七八糟的套餐。这都几年了套餐都不变么。|||
基础业务办理|||套餐变更|||我要销户|||
基础业务办理|||套餐变更|||我要投诉联通客服，为什么我实名制补登记弄了还不能更改套餐，打了几天打是这样|||
基础业务办理|||套餐变更|||4G的套餐可以升级成5G的，为啥就不能撤回了？|||
基础业务办理|||套餐变更|||有问题|||
基础业务办理|||套餐变更|||我要取消我的地王卡为什么不得|||
基础业务办理|||套餐变更|||套餐更改有问题|||
基础业务办理|||套餐变更|||你们在不给我处理，我就要晒网上了|||
基础业务办理|||套餐变更|||卡成狗|||
基础业务办理|||套餐变更|||我要撤销地王卡套餐|||
基础业务办理|||套餐变更|||请问我的套餐是56一个月为什么欠费66|||
基础业务办理|||套餐变更|||退订为什么那么久了都不行，退了几百次都不行|||
基础业务办理|||套餐变更|||我想退订那个每月最低消费40元赠流量，可是没法退|||
基础业务办理|||套餐变更|||原本有10G的流量现在怎么还有1G|||
基础业务办理|||套餐变更|||无法进入使用|||
基础业务办理|||套餐变更|||我想知道我为什么欠费了？？之前开通是69一个月现在怎么变成99了？|||
基础业务办理|||套餐变更|||这个流量包不用每月还花钱不能注销吗|||
基础业务办理|||套餐变更|||这个套餐是客服打电话给我订的，我不知道有合约期，现在改不了套餐，|||
基础业务办理|||套餐变更|||我有没有订购为什么会有坑|||
基础业务办理|||套餐变更|||垃圾不能取消业务|||
基础业务办理|||套餐变更|||退订不了|||
基础业务办理|||套餐变更|||办理不了套餐变更|||
基础业务办理|||套餐变更|||费用太高，我需要办5元养卡套餐|||
基础业务办理|||套餐变更|||我要变更回以前的套餐|||
基础业务办理|||套餐变更|||我想知道合约是啥时候弄的我想换套餐|||
基础业务办理|||套餐变更|||我的问题麻烦帮我解决一下|||
基础业务办理|||套餐变更|||我刚开始办理的一个日租五元2G的流量包等了一会流量没来我又点进去又点了一下结果又办理的一个我想退订一个你们的人工客服根本联系不上中国联通客服也不管怎么办我要退订一个|||
基础业务办理|||套餐变更|||套餐取消不了|||
基础业务办理|||套餐变更|||如何取消这个套餐|||
基础业务办理|||套餐变更|||电话人工客服，让发29的套餐资费，也没发，手机营业厅的客服都是自动回复，发的链接也打不开。|||
基础业务办理|||套餐变更|||我要取消月租流量包|||
基础业务办理|||套餐变更|||为什么王卡转套餐会失败？微信王卡助手不行，手机营业厅也不行，联通客服也不能办理，这是干嘛呢？|||
基础业务办理|||套餐变更|||不能取消套餐，怎么回事，给个合理的解释，不然马上销户|||
基础业务办理|||套餐变更|||只能订不能取消，这是霸王条款吗？|||
基础业务办理|||套餐变更|||你好请问我要退十元流量包怎么办理|||
基础业务办理|||套餐变更|||设置得好，知道我的合约到期，我要更变套餐，又要到营业厅办，网上不能够办？，|||
基础业务办理|||套餐变更|||多少流量都不知，还乱扣费，流量又没有。|||
基础业务办理|||套餐变更|||套餐变更不了，查询查不了，我都不知道这个软件能干什么用？|||
基础业务办理|||套餐变更|||我一不小心将套餐更改为了地网卡，上面是可以取消的，但是说我订购失败，我真嘞服了。联通就是厉害，就讲这点信用都没得。如果取消不了，为什么还要搞一个取消在哪里，我真的很气，难道联通就是这样欺骗消费者的，不得不说套路太深，牛逼|||
基础业务办理|||套餐变更|||不能取消|||
基础业务办理|||套餐变更|||取消叠加流量包！|||
基础业务办理|||套餐变更|||我要取消叠加流量包！|||
基础业务办理|||套餐变更|||5G资费过高，无法更改4G资费|||
基础业务办理|||套餐变更|||套餐不能更改，要去营业厅。中国联通APP太差|||
基础业务办理|||套餐变更|||以前每个月要交100块钱，一年前，宜昌联通来电，告知可以无限流量，加10块钱就可以，我同意就ok.一年后今天发现这个话费要149.，宝宝心里不平衡了，电话沟通强烈要求改回原套餐，不然情愿换新号，宜昌客服态度不好，叫我回湖北办啊，找以前办的那个经理，我怎么找她？现在疫请还没结束，我在成都，问了朋友，叫我到成都大营业厅，这不是坑害人民拿人民群众生命开玩笑嘛|||
基础业务办理|||套餐变更|||为什么我原来的无限流量套餐变成了每月30GB流量套餐？网速还给我下降了？|||
基础业务办理|||套餐变更|||流量能改用到全民K歌上吗？|||
基础业务办理|||套餐变更|||套餐变更打10010人工客服竟然说没有权限让去营业厅拿身份证办理这我不服了打人工客服变高价套餐可以这一下办理最低套餐为啥不行你这属于欺骗消费者光着我都可以投诉你们还说等2天会回电话这2天都下个月了还带多收我一个月话费不行我就是倔2天内必须给我解决要不我就打电话投诉|||
基础业务办理|||套餐变更|||手机营业厅连套餐都不能办了吗|||
基础业务办理|||套餐变更|||我根本就没有订购这个套餐，怎么生效的，这是我大学在四川读书时用的卡，我现在到贵州工作，我不知道这个套餐对我有什么用，我白白少钱吗？|||
基础业务办理|||套餐变更|||我明明已经发信息取消了还在给我继续订！为什么不停止！而且也显示我退订成功了为什么套餐还在续！欺诈消费者这是。|||
基础业务办理|||套餐变更|||真烦，更改套餐无数次都没有更改成功，办卡的地方都跑不好意思了，求帮忙|||
基础业务办理|||套餐变更|||退订|||
基础业务办理|||套餐变更|||骗我办理96的套餐无限流量，结果是假的，还说可以随时取消套餐，结果再打电话打不通了。取消还遭解合约赔偿|||
基础业务办理|||套餐变更|||为什么没有退订选项|||
基础业务办理|||套餐变更|||退订不了是什么意思|||
基础业务办理|||套餐变更|||为什么不能在网上办理套餐变更啊？本人不在国内无法去营业厅办理。|||
基础业务办理|||套餐变更|||请尽快解决|||
基础业务办理|||套餐变更|||我取消不了下个月的地王卡|||
基础业务办理|||套餐变更|||网络信号差，收费又高|||
基础业务办理|||套餐变更|||流量上限解封总是失败|||
基础业务办理|||套餐变更|||你好，我想请问为什么既没有到月底我也没有欠费，可就是不能将地王卡转为大王卡？|||
